NAT_MARK,SCH_NM,PROV_NM,SUBM,Teacher_Gender,ACHIEVEMENTS1,MIDTERM1,FINAL1
43.1,16,1,1,1,24.0,16.0,12.0
58.6,16,1,1,1,30.0,20.0,46.0
37.9,16,1,1,1,25.0,15.0,13.0
43.1,16,1,1,1,21.0,10.0,17.0
54.5,16,1,1,1,29.0,20.0,38.0
45.8,16,1,1,1,23.0,14.0,23.0
53.3,16,1,1,1,26.0,13.0,25.0
49.5,16,1,1,1,25.0,17.0,33.0
49.0,16,1,1,1,26.0,17.0,30.0
48.5,16,1,1,1,24.0,15.0,30.0
39.9,16,1,1,1,23.0,11.0,17.0
69.9,16,1,1,1,30.0,20.0,49.0
50.4,16,1,1,1,29.0,20.0,45.0
34.300000000000004,16,1,1,1,20.0,15.0,15.0
54.1,16,1,1,1,27.0,17.0,28.0
51.7,16,1,1,1,23.0,14.0,33.0
54.9,16,1,1,1,28.0,18.0,45.0
41.6,16,1,1,1,28.0,18.0,14.0
43.8,16,1,1,1,23.0,15.0,22.0
46.9,16,1,1,1,26.0,16.0,21.0
55.3,16,1,1,1,29.0,20.0,46.0
60.8,16,1,1,1,30.0,20.0,46.0
49.0,16,1,1,1,24.5,15.0,32.0
51.3,16,1,1,1,24.5,15.0,30.0
54.5,16,1,1,1,29.0,19.0,40.0
54.1,16,1,1,1,23.5,18.0,32.0
43.1,16,1,1,1,23.5,16.0,20.0
39.0,16,1,1,1,21.0,15.0,8.0
51.3,16,1,1,1,24.5,15.0,26.0
34.300000000000004,16,1,1,1,23.0,11.0,28.0
58.6,16,1,1,1,26.5,19.0,39.0
51.3,16,1,1,1,22.5,17.0,29.0
21.7,16,1,1,1,21.0,16.0,7.0
58.9,16,1,1,1,29.0,20.0,49.0
25.9,16,1,1,1,18.0,15.0,6.0
61.9,16,1,1,1,28.0,19.0,44.0
45.1,16,1,1,1,24.0,16.0,20.0
46.3,16,1,1,1,28.0,18.0,34.0
30.9,16,1,1,1,22.5,17.0,20.0
48.5,16,1,1,1,28.0,18.0,36.0
69.9,16,1,1,1,30.0,20.0,48.0
41.6,16,1,1,1,21.0,8.0,4.0
51.7,16,1,1,1,25.0,18.0,34.0
45.8,16,1,1,1,28.0,14.0,23.0
54.1,16,1,1,1,25.5,17.0,30.0
34.300000000000004,16,1,1,1,20.0,16.0,3.0
58.2,16,1,1,1,30.0,19.0,31.0
51.3,16,1,1,1,24.5,15.0,29.0
44.5,16,1,1,1,18.5,10.0,23.0
40.8,16,1,1,1,29.0,14.0,25.0
35.6,16,1,1,1,24.0,9.0,15.0
37.9,16,1,1,1,25.0,16.0,19.0
48.0,16,1,1,1,30.0,19.0,37.0
52.9,16,1,1,1,25.5,16.0,33.0
43.1,16,1,1,1,29.0,17.0,14.0
52.5,16,1,1,1,28.5,17.0,40.0
46.3,16,1,1,1,23.0,14.0,9.0
51.7,16,1,1,1,21.5,18.0,34.0
54.9,16,1,1,1,30.0,16.0,30.0
21.7,16,1,1,1,26.0,20.0,14.0
35.6,16,1,1,1,22.0,9.0,15.0
55.6,16,1,1,1,28.0,20.0,39.0
43.1,16,1,1,1,25.5,13.0,30.0
43.8,16,1,1,1,25.0,14.0,24.0
50.4,16,1,1,1,29.0,18.0,42.0
39.9,16,1,1,1,27.0,18.0,21.0
49.9,16,1,1,1,23.0,14.0,36.0
52.1,16,1,1,1,28.0,18.0,36.0
50.8,16,1,1,1,28.0,20.0,30.0
49.9,16,1,1,1,26.0,14.0,37.0
51.3,16,1,1,1,27.0,19.0,31.0
45.8,16,1,1,1,24.0,15.0,21.0
35.6,16,1,1,1,26.0,12.0,15.0
0.0,16,1,1,1,4.0,5.0,1.0
51.7,16,1,1,1,26.0,16.0,33.0
40.8,16,1,1,1,21.0,8.0,18.0
56.0,16,1,1,1,24.5,18.0,22.0
49.5,16,1,1,1,27.0,16.0,31.0
37.9,16,1,1,1,20.0,16.0,9.0
63.2,16,1,1,1,29.5,20.0,47.0
41.6,16,1,1,1,23.0,20.0,17.0
48.0,16,1,1,1,25.4,15.0,21.5
46.3,16,1,1,1,30.0,18.0,34.0
61.6,16,1,1,1,30.0,20.0,49.0
57.1,16,1,1,1,27.0,16.0,31.0
36.8,16,1,1,1,25.0,13.0,11.0
46.3,16,1,1,1,21.5,16.0,26.0
41.6,16,1,1,1,28.0,17.0,18.0
46.3,16,1,1,1,27.0,17.0,40.0
52.5,16,1,1,1,28.0,18.0,42.0
58.2,16,1,1,1,30.0,20.0,45.0
65.3,16,1,1,1,28.0,20.0,44.0
42.4,16,1,1,1,24.0,15.0,21.0
32.7,16,1,1,1,27.0,17.0,19.0
43.1,16,1,1,1,23.0,14.0,15.0
37.9,16,1,1,1,21.0,4.0,9.0
48.0,16,1,1,1,26.0,12.0,29.0
44.5,16,1,1,1,25.0,14.0,23.0
48.5,16,1,1,1,28.0,17.0,29.0
41.6,16,1,1,1,30.0,15.0,15.0
39.9,16,1,1,1,22.0,10.0,17.0
21.7,16,1,1,1,18.5,16.0,8.0
50.4,16,1,1,1,26.5,18.0,25.0
